"TLA NAME","CRASH ROAD","CRASH DIST","CRASH DIRN","INTSN","SIDE ROAD","CRASH ID","CRASH DATE","CRASH DOW","CRASH TIME","MVMT","VEHICLES","CAUSES","OBJECTS STRUCK","ROAD CURVE","ROAD WET","LIGHT","WTHRa","JUNC TYPE","TRAF CTRL","ROAD MARK","SPD LIM","CRASH FATAL CNT","CRASH SEV CNT","CRASH MIN CNT","PERS AGE1","PERS AGE2","EASTING","NORTHING"
"Ruapehu District","4/70/4.746","120","N"," ","RACECOURSE ROAD","201412275","20/04/2014","Sun","1654","CB","CS1","103A 110A ","V","R","W","O ","L "," ","N","P","100","0","0","1","","","1800164","5693605",
"Ruapehu District","4/77/11.598","480","N"," ","OTAPOURI ROAD","201411717","14/03/2014","Fri","1150","DA","VN1","410A ","CF","E","D","B ","F "," "," ","C","100","0","0","1","","","1806121","5683408",
"Ruapehu District","4/94/8.657","280","S"," ","MANSONS SIDING ROAD","201410358","26/01/2014","Sun","1630","DA","CN1","131A 410A ","C","E","W","ON","H "," ","N","C","100","0","0","1","","","1805794","5671145",
"Ruapehu District","4/94/15.73","400","S"," ","DENZIL DRIVE","201434575","03/03/2014","Mon","1150","DA","CN1","135A 404A 901 ","V","M","W","ON","H "," ","N","C","100","0","0","0","","","1807054","5664764",
"Ruapehu District","4/94/16.13","800","S"," ","DENZIL DRIVE","201436115","17/04/2014","Thu","0930","DA","CN1","131A ","V","M","D","O ","FS"," "," ","C","100","0","0","0","","","1807021","5664385",
"Ruapehu District","4/114/5.423","300","N"," ","ERUA ROAD","201432196","29/01/2014","Wed","1340","DA","CN1","134A 410A ","","M","D","B ","F "," ","N","C","100","0","0","0","","","1806944","5655602",
"Ruapehu District","4/140/3.991","400","N"," ","MANGAREWA ROAD","201434448","22/04/2014","Tue","1920","EC","TS1","801 912 ","CVW","R","W","DN","L "," "," ","L","100","0","0","0","","","1797442","5637103",
"Ruapehu District","4/148/8.291","2000","W"," ","ORUAKUKURU ROAD","201412764","05/05/2014","Mon","1445","DB","VS1","101A 111A 131A ","E","E","W","ON","L "," ","N","C","100","0","0","1","","","1797090","5625646",
"Ruapehu District","4/148/9.291","1000","N"," ","ORUAKUKURU ROAD","201434403","16/04/2014","Wed","1920","DA","CN1","131A ","C","E","W","DN","F "," "," ","C","100","0","0","0","","","1796733","5624891",
"Ruapehu District","41/0/2.434","850","E"," ","BODY ROAD","201436185","04/05/2014","Sun","1003","DB","CE1","130A ","F","E","D","O ","F "," "," ","C","100","0","0","0","","","1804582","5692440",
"Ruapehu District","43/111/16.875","2500","W"," ","SADDLER ROAD","201432064","22/01/2014","Wed","1725","DB","CW1","131A 404A 407A 800 901 ","EF","M","W","ON","H "," ","N","C","100","0","0","0","","","1781257","5689287",
"Ruapehu District","43/130/17.111","500","S"," ","MANIA ROAD","201436233","17/05/2014","Sat","0920","DA","CN1","197A 407A ","","E","W","O ","M "," "," ","C","100","0","0","0","","","1794745","5691293",
"Ruapehu District","47/0/3","3000","E"," ","SH 4","201435136","22/03/2014","Sat","1830","DA","4W1","131A 410A ","T","M","D","O ","F "," ","N","L","100","0","0","0","","","1810376","5659905",
"Ruapehu District","47/0/4.1","4100","E"," ","SH 4","201432542","19/01/2014","Sun","2155","EC","CW1","912 ","W","R","D","DN","F "," ","N","C","100","0","0","0","","","1811391","5660323",
"Ruapehu District","47/9/0.85","850","N"," ","SH 48","201411574","06/02/2014","Thu","1330","BA","CW1C","129A ","","R","D","BN","F "," ","N","C","100","0","1","1","","","1815905","5663161",
"Ruapehu District","47/9/16.123","1000","W"," ","SH 46","201411779","07/04/2014","Mon","1130","DB","CN1","131A 195A ","C","M","D","O ","F "," "," ","C","100","0","0","1","","","1824820","5674670",
"Selwyn District","BRAY ST","25","S"," ","SH 73","201432143","16/01/2014","Thu","0830","EA","CS1C","350A 370A ","M","R","D","B ","F ","T","N","C","050","0","0","0","","","1528021","5184407",
"Selwyn District","BROOKSIDE ROAD",""," ","I","WILLIAM ST","201434862","25/03/2014","Tue","0832","GC","CS1V","333A 174B ","","R","W","OF","L ","T","N","C","050","0","0","0","","","1549429","5172779",
"Selwyn District","COLERIDGE ROAD","250","S"," ","HOMESTEAD ROAD","201438043","02/06/2014","Mon","1230","DA","4S1","131A 802 ","B","M","I","B ","F "," "," ","C","100","0","0","0","","","1485725","5193942",
"Selwyn District","DA VINCI AVENUE",""," ","I","MANSE ST","201434484","15/04/2014","Tue","2200","DB","CN2","131A 402A 801 ","P","M","W","DO","L ","T","G","C","050","0","0","0","","","1543581","5155386",
"Selwyn District","DUNSANDEL AND BROOKSIDE R",""," ","I","BRANCH DRAIN ROAD","201434859","18/03/2014","Tue","2300","DA","CS1","103A 111A 132A ","J","E","D","DN","F ","M","G","C","100","0","0","0","","","1541725","5161116",
"Selwyn District","DUNSANDEL ROAD","1860","N"," ","MITCHELLS ROAD","201435401","15/02/2014","Sat","2155","CB","CS1","101A 112A 929 ","FP","R","D","DN","F ","D"," ","C","100","0","0","0","","","1520299","5173120",
"Selwyn District","ELLESMERE JUNCTION ROAD","100","W"," ","DAYS ROAD","201436922","25/05/2014","Sun","0230","CA","VW1","103A 130A 359A ","FV","R","D","DN","F "," "," ","C","100","0","0","0","","","1554516","5167455",
"Selwyn District","ELLESMERE ROAD",""," ","I","LEADLEYS ROAD","201432644","04/03/2014","Tue","1310","JA","CS1C","301B 404B ","","R","W","O ","F ","X","S","C","100","0","0","0","","","1562250","5172005",
"Selwyn District","ELLESMERE ROAD","230","S"," ","ROBINSONS ROAD","201413647","11/05/2014","Sun","0235","CC","4N1","103A 410A ","","R","D","DN","F "," "," ","C","100","0","0","1","","","1561824","5170346",
"Selwyn District","ELLESMERE ROAD","20","E"," ","TOSSWILL ROAD","201430127","25/01/2014","Sat","1745","DA","CN1","111A 131A 402A ","","M","D","BF","F "," ","N","C","100","0","0","0","","","1562387","5172574",
"Selwyn District","ENGLISHS ROAD",""," ","I","CARTERS ROAD","201434049","10/04/2014","Thu","0720","HA","CS1V","302A 375A ","","R","W","O ","L ","X","G","C","100","0","0","0","","","1558031","5163205",
"Selwyn District","GERALD ST",""," ","I","SPRINGS ROAD","201436818","01/05/2014","Thu","1925","HA","CW1C","302A 375A ","","E","D","DO","F ","R","G","C","100","0","0","0","","","1557302","5167767",
"Selwyn District","GOULDS ROAD",""," ","I","SELWYN ROAD","201412464","16/04/2014","Wed","1104","DC","TS1","191A 335A 615A 801 ","F","R","W","O ","L ","M","G","C","100","0","0","1","","","1549830","5168661",
"Selwyn District","HARPER ROAD","7000","N"," ","LYNDON ROAD","201411280","15/02/2014","Sat","1350","DA","CN1","111A 131A 402A ","","M","D","O ","F "," "," ","N","100","0","0","1","","","1482236","5204976",
"Selwyn District","HIBISCUS COAST HIGHWAY","20","W"," ","SILVERDALE ST","201437367","22/05/2014","Thu","1409","AA","TE1C","372A 671A ","","R","D","OF","F ","X","G","R","080","0","0","0","","","","",
"Selwyn District","IZONE DRIVE",""," ","I","ILLINOIS DRIVE","201435390","02/05/2014","Fri","1630","DA","CN1","101A 111A 131A ","S","E","D","TF","F ","R","G","R","050","0","0","0","","","1548918","5174448",
"Selwyn District","JONES ROAD",""," ","I","CURRAGHS ROAD","201434825","02/04/2014","Wed","1739","HA","VW1V","321B 352B ","","R","D","BF","F ","X","S","C","100","0","0","0","","","1555032","5176197",
"Selwyn District","JONES ROAD","100","E"," ","DAWSONS ROAD","201411290","12/02/2014","Wed","1830","CC","CW1","130A ","T","R","D","TN","F "," "," ","C","100","0","1","0","","","1556295","5176871",
"Selwyn District","JONES ROAD",""," ","I","HOSKYNS ROAD","201435842","30/03/2014","Sun","1157","HA","CN2C","301B 314B 377B ","","R","D","BF","F ","X","S","N","060","0","0","0","","","1550369","5173794",
"Selwyn District","KOWAI ROAD","1470","N"," ","POCOCK ROAD","201412465","09/04/2014","Wed","2230","DA","4S1","131A 191A 332A 800 904 ","P","S","W","DN","M "," "," ","N","100","0","0","1","","","1513363","5203085",
"Selwyn District","LOWES ROAD","120","E"," ","JOZECOM PLACE","201411151","28/02/2014","Fri","1700","MO","4E1C","110A 130A 402A 901 ","M","R","W","O ","H "," "," ","C","050","0","0","1","","","1549375","5171628",
"Selwyn District","LYNDON ROAD","2500","S"," ","SH 73","201436955","17/05/2014","Sat","1437","BB","4N14","129A 129B ","","S","D","O ","F "," "," ","N","100","0","0","0","","","1493962","5204066",
"Selwyn District","MCLAUGHLINS ROAD","20","S"," ","CRESSY PLACE","201434964","12/04/2014","Sat","0855","CC","CS1","135A 517A 804 ","FX","R","W","OF","F "," ","N","C","050","0","0","0","","","1527226","5184060",
"Selwyn District","NORTH BELT","40","E"," ","LIFFEY PLACE","201432608","11/03/2014","Tue","1020","MC","CE1C","372B 404B ","","R","D","O ","F "," ","N","N","050","0","0","0","","","1558550","5168246",
"Selwyn District","NORTH BELT","10","W"," ","WILLIAM ST","201435298","26/03/2014","Wed","1415","EA","CE1C","129A 402A ","M","R","D","B ","F ","X","G","C","050","0","0","0","","","1558347","5168212",
"Selwyn District","OLD TAITAPU ROAD","60","S"," ","GOLF LINKS ROAD","201436964","10/05/2014","Sat","1905","DB","MN1","103A 532A ","","E","D","DN","M "," "," ","C","100","0","0","0","","","1564109","5166749",
"Selwyn District","OLD WEST COAST ROAD","500","E"," ","CALDERS ROAD","201434853","05/03/2014","Wed","1715","DA","CW1","129A 134A 632A ","FZ","E","W","ON","L "," ","N","C","100","0","0","0","","","1545635","5185029",
"Selwyn District","OLD WEST COAST ROAD","500","W"," ","COOKS ROAD","201434671","16/03/2014","Sun","1840","CB","CW1","130A ","VZ","R","W","ON","L "," ","N","C","100","0","0","0","","","1533816","5188893",
"Selwyn District","OLD WEST COAST ROAD","300","N"," ","KIMBERLEY ROAD","201433647","31/01/2014","Fri","1810","DB","CN1","111A 131A 407A ","C","E","D","B ","F "," "," ","C","100","0","0","0","","","1528759","5191840",
"Selwyn District","OLD WEST COAST ROAD","400","E"," ","MELTON GRANGE ROAD","201413289","31/05/2014","Sat","0903","MC","TW1V","330B 372B ","","E","D","B ","F "," ","N","C","100","0","2","0","","","1548177","5184458",
"Selwyn District","OLD WEST COAST ROAD","200","E"," ","MINCHINS ROAD","201411283","01/03/2014","Sat","0915","DA","4E1","131A 681A ","","M","D","B ","F "," "," ","C","100","0","1","0","","","1525109","5193731",
"Selwyn District","OLD WEST COAST ROAD",""," ","I","WEEDONS ROSS ROAD","201434485","17/04/2014","Thu","0915","HA","CN2C","321A 517A ","","R","D","O ","F ","X","S","R","100","0","0","0","","","1549714","5183884",
"Selwyn District","OSBORN ROAD","210","E"," ","VOSS ROAD","201411301","26/02/2014","Wed","1900","CB","CE1","135A 402A 813 ","V","R","D","BN","F "," ","N","N","100","0","0","1","","","1563436","5169459",
"Selwyn District","RAKAIA TERRACE ROAD","1000","W"," ","TERRACE ROAD","201411849","12/03/2014","Wed","1910","CB","CE1","129A 134A 350A ","F","R","D","TN","F "," ","N","C","100","0","0","1","","","1518484","5162245",
"Selwyn District","ROLLESTON DRIVE",""," ","I","KIDMAN ST","201411281","14/01/2014","Tue","0656","KA","SN1C","302B 902 ","","R","D","B ","F ","T","G","C","050","0","0","1","","62","1550284","5173509",
"Selwyn District","SELWYN ROAD",""," ","I","GOULDS ROAD","201432642","06/03/2014","Thu","1630","HA","4W1C","302B 375B ","","R","D","B ","F ","X","G","X","100","0","0","0","","","1549830","5168661",
"Selwyn District","SELWYN ROAD",""," ","I","LINCOLN ROLLESTON ROAD","201438051","09/06/2014","Mon","1219","JA","CN2C","302B ","","E","W","O ","L ","T","G","C","100","0","0","0","","","1553672","5170920",
"Selwyn District","SELWYN ROAD",""," ","I","SHANDS ROAD","201434517","18/02/2014","Tue","1039","DC","CE1","130A 501A ","S","E","D","BF","F ","T","S","C","100","0","0","0","","","1557676","5173346",
"Selwyn District","SELWYN ROAD",""," ","I","WEEDONS ROAD","201435179","26/03/2014","Wed","1025","HA","CN2T","301A 375A ","","R","D","B ","F ","X","S","C","100","0","0","0","","","1553973","5171102",
"Selwyn District","SHANDS ROAD",""," ","I","BLAKES ROAD","201410034","05/02/2014","Wed","1705","JA","CS1C","301B 375B 801 ","","R","W","O ","L ","X","S","C","100","0","0","2","","","1559460","5175775",
"Selwyn District","SHANDS ROAD",""," ","I","MARSHS ROAD","201431084","04/02/2014","Tue","1710","HA","VS1C","301B 375B 830 870 ","IS","R","W","O ","L ","X","S","R","100","0","0","0","","","1560009","5176578",
"Selwyn District","SPRINGS ROAD",""," ","I","BOUNDARY ROAD","201438353","10/06/2014","Tue","1428","CB","CN1C","137A 191A 321B 901 ","F","R","W","O ","H ","X","S","L","100","0","0","0","","","1557702","5169212",
"Selwyn District","SPRINGS ROAD",""," ","I","BOUNDARY ROAD","201413717","21/05/2014","Wed","1709","HA","CE2M","301A 375A ","","R","D","TO","F ","X","S","C","100","0","0","1","","","1557702","5169212",
"Selwyn District","SPRINGS ROAD","40","N"," ","GERALD ST","201436047","08/04/2014","Tue","0856","FD","CS1CCC","181A ","","R","W","OF","H "," ","N","C","100","0","0","0","","","1557307","5167813",
"Selwyn District","SPRINGS ROAD","190","N"," ","GERALD ST","201433837","30/03/2014","Sun","1858","CB","CN1","130A 404A 804 ","V","R","D","TN","F "," "," ","N","100","0","0","0","","","1557349","5167957",
"Selwyn District","SPRINGS ROAD","100","S"," ","HODGENS ROAD","201434652","18/04/2014","Fri","2240","CB","CS1","103A ","F","R","W","DN","L "," ","N","C","100","0","0","0","","","1561083","5175235",
"Selwyn District","SPRINGS ROAD","40","S"," ","TANCREDS ROAD","201432594","11/03/2014","Tue","0730","CC","4S1","129A 410A ","P","R","D","O ","F "," ","N","C","100","0","0","0","","","1558121","5170206",
"Selwyn District","SPRINGSTON ROLLESTON ROAD",""," ","I","DYNES ROAD","201434848","13/03/2014","Thu","1211","GE","CS1V","151A 160A ","","R","D","BF","F ","T","N","N","100","0","0","0","","","1551129","5171320",
"Selwyn District","SPRINGSTON ROLLESTON ROAD","300","W"," ","RATTLETRACK ROAD","201437713","04/06/2014","Wed","0807","CB","CW1","112A 135A 802 ","F","R","I","BN"," F"," ","N","C","100","0","0","0","","","1552729","5169593",
"Selwyn District","TENNYSON ST",""," ","I","KIDMAN ST","201437527","02/06/2014","Mon","1535","HA","VN1V","321A ","","R","D","B ","F ","X","S","R","050","0","0","0","","","1549943","5173282",
"Selwyn District","WAIMAKARIRI GORGE ROAD","1170","N"," ","WOODLANDS ROAD","201435095","07/01/2014","Tue","0010","DB","4N1","111A 131A ","ST","S","D","DN","F "," ","N","C","100","0","0","0","","","1522550","5197748",
"Selwyn District","WEEDONS ROSS ROAD",""," ","I","JONES ROAD","201432641","09/03/2014","Sun","0320","CC","CE1","104A 129A ","KV","R","D","DN","F ","X","S","C","100","0","0","0","","","1552244","5174733",
"Selwyn District","1S/350/1.693","580","W"," ","TRENTS ROAD","201412169","18/04/2014","Fri","1230","FD","CE1C","181A ","","R","W","O ","L "," "," ","L","100","0","0","1","","","1557033","5177182",
"Selwyn District","1S/350/2.13","450","E"," ","DAWSONS ROAD","201436816","14/05/2014","Wed","1801","AA","CE1C","184A 372A 904 ","","R","D","DN","M "," "," ","C","100","0","0","0","","","1556658","5176959",
"Selwyn District","1S/350/6.363","200","N"," ","LARCOMBS ROAD","201412022","27/03/2014","Thu","1037","FD","CS1C","181A 427A ","","R","D","B ","F "," ","N","C","100","0","0","1","","","1553031","5174775",
"Selwyn District","1S/350/6.563",""," ","I","LARCOMBS ROAD","201410420","31/01/2014","Fri","1645","GD","MN1C","181A 331A ","","R","D","O ","F ","T","S","C","100","0","0","1","","","1552859","5174673",
"Selwyn District","1S/350/6.62","500","E"," ","WEEDONS ROSS ROAD","201433838","28/03/2014","Fri","1449","CA","CE1C","410A ","","R","D","B ","F "," "," ","C","100","0","0","0","","","1552811","5174644",
"Selwyn District","1S/350/7.12",""," ","I","WEEDONS ROSS ROAD","201432106","26/02/2014","Wed","0632","LB","CW1C","303B 375B ","","R","D","O ","F ","X","S","C","100","0","0","0","","","1552372","5174405",
"Selwyn District","1S/365/2.114",""," ","I","HOSKYNS ROAD","201430361","21/01/2014","Tue","1315","FE","TE14","181A ","","R","D","B ","F ","T","T","R","080","0","0","0","","","1550402","5173667",
"Selwyn District","1S/365/2.181","100","N"," ","ROLLESTON DRIVE","201433748","14/03/2014","Fri","1458","BE","4N1V","130A 410A ","","R","D","B ","F "," "," ","P","100","0","0","0","","","1550343","5173634",
"Selwyn District","1S/365/2.281",""," ","I","ROLLESTON DRIVE E","201412020","22/03/2014","Sat","1453","JA","CE1C","302B 375B ","","R","D","B ","F ","T","G","C","080","0","0","1","","","1550256","5173584",
"Selwyn District","1S/365/2.71",""," ","I","TENNYSON ST","201431395","24/02/2014","Mon","1600","DA","CE1","111A 131A ","FHI","R","D","BF","F ","T","S","R","080","0","0","0","","","1549869","5173401",
"Selwyn District","1S/365/4.318","370","S"," ","ROLLESTON DRIVE S","201411271","14/03/2014","Fri","1445","FD","CN1CV","181A 181B ","","R","D","OF","F "," "," ","C","100","0","0","1","","","1548460","5172628",
"Selwyn District","1S/365/5.492","300","W"," ","DUNNS CROSSING ROAD","201434460","18/04/2014","Fri","1200","FD","CW14C","110A 197A 331A 901 ","","R","W","O ","H "," "," ","C","100","0","0","0","","","1547425","5172075",
"Selwyn District","AYLESBURY ROAD",""," ","I","1S/365/8.582","201436965","16/05/2014","Fri","1820","CB","4E2T","129A 173A ","","R","D","DO","F ","T","S","P","100","0","0","0","","","1544698","5170622",
"Selwyn District","1S/365/8.982","400","W"," ","AYLESBURY ROAD","201410252","28/01/2014","Tue","1325","BE","4E1C","125A 410A 504A ","","R","D","B ","F "," ","N","C","100","0","3","0","","","1544344","5170436",
"Selwyn District","1S/365/9.986","1700","S"," ","HALSWELL JUNCTION ROAD","201431969","05/02/2014","Wed","1745","FD","VS1CC","181A 191B ","","R","W","OF","L "," ","N","N","070","0","0","0","","","1543456","5169965",
"Selwyn District","1S/365/11.736","50","S"," ","THOMSONS ROAD","201435713","24/04/2014","Thu","1425","CC","VN1","130A 412A ","T","R","D","O ","F "," "," ","C","100","0","0","0","","","1541910","5169145",
"Selwyn District","1S/381/0.617",""," ","I","SELWYN LAKE ROAD E","201433300","12/02/2014","Wed","1744","GD","CN1C","333A ","","R","D","BN","F ","T","N","C","100","0","0","0","","","1537765","5166922",
"Selwyn District","1S/381/0.617",""," ","I","SELWYN LAKE ROAD N","201412692","07/04/2014","Mon","1120","LB","VS1C","303B ","","R","W","OF","L ","T","S","C","100","0","0","3","","","1537765","5166922",
"Selwyn District","1S/381/0.886",""," ","I","SELWYN LAKE ROAD W","201431442","02/03/2014","Sun","1415","GD","CE1V","181A 333A ","","R","D","BF","F ","T","G","C","100","0","0","0","","","1537512","5166862",
"Selwyn District","1S/381/4.33","500","S"," ","BROWNS ROAD","201410826","14/02/2014","Fri","1302","BE","CS1CTC","129A 130A 404A 412A ","","R","D","B ","F "," "," ","C","100","0","1","2","","","1534470","5165265",
"Selwyn District","1S/381/14.45","800","S"," ","BREADINGS ROAD","201432597","09/03/2014","Sun","1800","CC","CS1","125A 410A ","F","R","D","O ","F "," ","N","C","100","0","0","0","","","1525827","5160147",
"Selwyn District","1S/381/17.852","100","S"," ","NORTH RAKAIA ROAD","201434849","12/03/2014","Wed","2010","FD","MN1C","378A 832 ","","M","D","TN","F "," ","N","P","100","0","0","0","","","1523619","5157560",
"Selwyn District","73/5/8.786",""," ","I","CHATTERTONS ROAD","201436939","13/05/2014","Tue","0748","HA","4N2CC","301A ","","R","D","O ","F ","X","S","C","100","0","0","0","","","1553907","5181196",
"Selwyn District","73/15/0",""," ","I","DAWSONS ROAD","201436175","30/04/2014","Wed","0804","HA","CW1C","301B ","F","R","D","B ","F ","X","S","C","100","0","0","0","","","1553907","5181196",
"Selwyn District","73/15/4.757","100","E"," ","WEEDONS ROSS ROAD","201437700","29/05/2014","Thu","1332","EC","VW1","826 903 ","T","R","D","BF"," S"," ","N","C","100","0","0","0","","","1549177","5180811",
"Selwyn District","73/15/19.872","770","E"," ","ANSONS ROAD","201437807","20/05/2014","Tue","0805","FA","CE1C","181A 331A ","","R","D","O ","F "," ","N","C","100","0","0","0","","","1535299","5183573",
"Selwyn District","73/15/20.562","80","E"," ","ANSONS ROAD","201438042","02/06/2014","Mon","1416","DA","CE1","111A 131A 358A ","E","M","D","O ","F "," "," ","C","100","0","0","0","","","1534631","5183687",
"Selwyn District","73/34/6.643","20","W"," ","BRAY ST","201436947","03/05/2014","Sat","1300","MO","4W1M","371A ","M","R","D","O ","F ","T","N","C","050","0","0","0","","","1528004","5184434",
"Selwyn District","73/52/0",""," ","I","WAIMAKARIRI GORGE ROAD","201410013","29/01/2014","Wed","1542","JA","TS1C","197A 302B 353B 404B ","","E","D","B ","F ","X","G","C","100","0","1","3","","","1521678","5194330",
"Selwyn District","73/52/0.946","200","S"," ","CURVE ROAD","201411284","01/03/2014","Sat","1340","CC","CN1","501A ","T","R","D","B ","F "," "," ","C","100","0","0","1","","","1521114","5195089",
"Selwyn District","73/52/11.751",""," ","I","POCOCK ROAD","201411875","22/03/2014","Sat","1800","FD","CW1C","181A 927 ","","R","D","BN","F ","D","N","C","100","0","0","1","","","1512403","5201390",
"Selwyn District","73/76/2.953",""," ","A","COACH STM BR","201434198","02/02/2014","Sun","1925","AB","4N1C","153A ","","S","D","O ","F "," "," ","C","100","0","0","0","","","1499324","5204312",
"Selwyn District","73/76/5.605","130","S"," ","PORTERS PASS","201412446","17/04/2014","Thu","1116","BF","CS14","131A 191A 402A 901 ","","M","W","O ","H "," "," ","C","100","0","0","1","","","1497982","5205348",
"Selwyn District","73/90/4.883","20","S"," ","CASTLE HILL DRIVE","201412739","17/03/2014","Mon","1538","FD","VS1T","181A 331A 817 ","","R","D","BN","F ","T","N","C","100","0","1","0","","","1495853","5215191",
"Selwyn District","73/136/2.41","480","N"," ","KLONDYKE CORNER","201430202","01/01/2014","Wed","1000","DB","CS1","129A 131A ","X","M","W","O ","H "," "," ","C","100","0","0","0","","","1484944","5238100",
"Selwyn District","75/8/1.808",""," ","I","HAYES ROAD","201411872","17/03/2014","Mon","1540","GE","CS1C","157A 160A ","","R","D","BF","F ","T","G","L","100","0","0","2","","","1564296","5169926",
"Selwyn District","75/14/3.169","800","S"," ","MACARTNEYS ROAD","201432651","23/02/2014","Sun","1030","DA","CN1","111A 131A ","F","M","W","O ","F "," ","N","C","100","0","0","0","","","1564409","5162759",
"Selwyn District","75/14/6.363","1400","S"," ","AHURIRI ROAD","201432778","26/02/2014","Wed","1300","DA","CN1","111A 131A 404A ","E","S","D","B ","F "," "," ","C","100","0","0","0","","","1564977","5160048",
"Selwyn District","75/14/9.341","620","S"," ","GEBBIES PASS ROAD","201437528","01/06/2014","Sun","0345","DA","CW1","101A 358A 692A ","P","M","D","DO","FF"," "," ","L","100","0","0","0","","","1567175","5158300",
"Selwyn District","77/67/2.526","20","E"," ","DOWNS ROAD","201434461","18/04/2014","Fri","1500","DB","CN1","131A 403A 633A 901 ","E","M","W","O ","H "," "," ","C","100","0","0","0","","","1505782","5180692",
"Selwyn District","77/79/0.15",""," ","I","WHITECLIFFS ROAD","201411554","01/03/2014","Sat","1830","LB","VN1V","303B 375B ","","E","D","BN","F ","T","G","L","100","0","3","0","","","1513245","5185241",
"South Taranaki District","ARARATA ROAD","3740","N"," ","OHANGAI ROAD","201437688","08/06/2014","Sun","1705","QG","CS14","111A 131A 682A ","","E","D","TN","F "," "," ","C","100","0","0","0","","","1715334","5621511",
"South Taranaki District","BALL ROAD",""," ","I","HURSTHOUSE ROAD","201431506","17/01/2014","Fri","2145","DA","CW1","195A ","","R","D","DN","F ","X","G","C","100","0","0","0","","","1724078","5608393",
"South Taranaki District","ELTHAM ROAD",""," ","I","OCO ROAD","201436884","01/06/2014","Sun","1002","HA","CE1V","197A 301B 386B ","SV","R","D","B ","F ","X","S","C","100","0","0","0","","","","",
"South Taranaki District","ELTHAM ROAD",""," ","I","STUART ROAD E","201431708","21/01/2014","Tue","1630","DB","CE1","111A 131A 901 ","V","R","W","O ","H ","T","G","C","100","0","0","0","","","1709491","5634832",
"South Taranaki District","FAIRFIELD ROAD","120","S"," ","SH 3","201432301","27/01/2014","Mon","1615","GA","CS1C","331A 353A 929 ","","R","D","B ","F ","D","N","C","050","0","0","0","","","1710289","5616321",
"South Taranaki District","FOX ST","100","N"," ","NAPIER ST","201431755","27/01/2014","Mon","2200","MO","CN1","101A 112A 357A 371A 926 ","FT","R","D","DO","F ","D","N","N","050","0","0","0","","","1673804","5632272",
"South Taranaki District","FURLONG ST",""," ","I","REGENT ST","201433630","29/03/2014","Sat","1840","HA","CW1V","321A 810 817 853 ","","R","D","O ","F ","X","S","N","050","0","0","0","","","1710047","5616786",
"South Taranaki District","FURLONG ST",""," ","I","REGENT ST","201433504","19/02/2014","Wed","0815","HA","CS2C","321A 375A ","","R","D","BF","F ","X","S","C","050","0","0","0","","","1710047","5616786",
"South Taranaki District","GLOVER ROAD","15","N"," ","PRINCES ST","201435991","29/04/2014","Tue","0855","KB","CS14","308B 375B 929 ","","R","W","OF","L ","D","N","C","050","0","0","0","","","1710514","5617477",
"South Taranaki District","GLOVER ROAD","200","W"," ","TURUTURU ROAD","201411578","03/03/2014","Mon","1650","EA","CE1C","410A ","M","R","D","BF","F "," ","N","C","050","0","0","1","","","1709405","5618581",
"South Taranaki District","HALSE PLACE",""," ","I","HEAPHY ROAD","201434270","24/02/2014","Mon","1500","HA","CS2C","302A 375A 197B ","","R","D","B ","F ","X","G","N","050","0","0","0","","","1673039","5632558",
"South Taranaki District","HASTINGS ROAD",""," ","I","MAWHITIWHITI ROAD","201436476","17/04/2014","Thu","1240","DA","CW2","131A ","TV","M","W","ON","H ","T","G","C","100","0","0","0","","","1705583","5625712",
"South Taranaki District","HIGH ST","25","W"," ","GEORGE ST","201433725","27/03/2014","Thu","0642","EA","4E1V","410A ","M","R","D","DO","F "," "," ","C","050","0","0","0","","","1710614","5616914",
"South Taranaki District","HIGH ST","5","E"," ","PRINCES ST","201432412","16/01/2014","Thu","1100","FB","CW1C","331A ","","R","D","B ","F ","R","G","C","050","0","0","0","","","1710250","5617030",
"South Taranaki District","HIGH ST",""," ","I","VOGEL ST","201430723","08/02/2014","Sat","1230","AA","SE1C","372A ","","R","D","BF","F ","X","S","C","050","0","0","0","","","1709469","5617279",
"South Taranaki District","IHAIA ROAD","880","N"," ","WHITCOMBE ROAD","201435990","23/03/2014","Sun","1400","GC","CS1O","333A 171B 929 ","","R","D","BF","F ","D","N","C","100","0","0","0","","","1674976","5633287",
"South Taranaki District","IHAIA ROAD",""," ","I","WIREMU ROAD","201430345","01/01/2014","Wed","0345","CC","VN1","125A 410A ","S","R","D","DN","F ","X","G","C","050","0","0","0","","","1680745","5640459",
"South Taranaki District","IHUPUKU ROAD","200","W"," ","WAVERLEY BEACH ROAD E","201413212","28/03/2014","Fri","0103","CC","CE1","103A 112A 125A ","F","R","D","TN","F "," ","N","C","100","0","1","0","","","1739659","5593752",
"South Taranaki District","KAKARAMEA ROAD",""," ","I","WILSON ROAD N","201413215","27/05/2014","Tue","1055","KA","SS1V","302B 375B ","","R","D","B ","F ","T","G","C","100","0","0","1","","70","1726042","5605499",
"South Taranaki District","KETEMARAE ROAD",""," ","I","CHUTE ST","201434873","14/03/2014","Fri","1950","HA","VS14","302B 353B 375B ","","R","D","TF","F ","X","G","C","050","0","0","0","","","1709166","5622728",
"South Taranaki District","LEICESTER ST","60","E"," ","DEVON ST","201433455","22/02/2014","Sat","1720","DA","CW1","103A 130A 357A 929 ","F","R","D","OF","F ","D","N","C","050","0","0","0","","","1726563","5598338",
